user_id,cluster
7956,1
7957,1
7958,2
7959,0
7960,0
7961,0
7962,1
7963,1
7964,1
7965,2
7966,2
7967,0
7968,1
7969,2
7970,1
7971,0
7972,2
7973,2
7974,2
7975,2
7976,1
7977,0
7978,2
7979,2
7980,1
7981,1
7982,2
7983,2
7984,1
7985,1
7986,0
7987,0
7988,0
7989,0
7990,0
7991,0
7992,0
7993,0
7994,1
7995,0
7996,0
7997,1
7998,0
7999,0
8000,1
8001,0
8002,2
8003,0
8004,0
8005,1
8006,0
8007,2
8008,1
8009,1
8010,1
8011,0
8012,0
8013,2
8014,2
8015,1
8016,1
8017,1
8018,0
8019,0
8020,0
8021,1
8022,1
8023,2
8024,0
8025,0
8026,0
8027,0
8028,2
8029,2
8030,1
8031,0
8032,1
8033,0
8034,1
8035,1
8036,1
8037,1
8038,0
8039,1
8040,0
8041,1
8042,0
8043,1
8044,0
8045,0
8046,2
8047,0
8048,1
8049,0
8050,1
8051,0
8052,0
8053,1
8054,0
8055,0
8056,1
8057,2
8058,0
8059,2
8060,2
8061,1
8062,2
8063,0
8064,0
8065,1
8066,0
8067,0
8068,1
8069,0
8070,0
8071,0
8072,2
8073,2
8074,0
8075,1
8076,1
8077,0
8078,1
8079,1
8080,2
8081,1
8082,2
8083,0
8084,2
8085,0
8086,0
8087,0
8088,1
8089,1
8090,0
8091,2
8092,0
8093,1
8094,0
8095,1
8096,2
8097,0
8098,2
8099,1
8100,0
8101,2
8102,0
8103,0
8104,0
8105,0
8106,0
8107,0
8108,0
8109,0
8110,0
8111,0
8112,0
8113,0
8114,1
8115,0
8116,1
8117,1
8118,0
8119,0
8120,0
8121,0
8122,2
8123,1
8124,1
8125,1
8126,0
8127,0
8128,0
8129,0
8130,2
8131,1
8132,0
8133,1
8134,0
8135,1
8136,0
8137,2
8138,1
8139,0
8140,2
8141,2
8142,0
8143,1
8144,0
8145,0
8146,2
8147,1
8148,0
8149,0
8150,0
8151,0
8152,0
8153,1
8154,2
8155,0
8156,2
8157,0
8158,2
8159,0
8160,2
8161,1
8162,0
8163,0
8164,1
8165,0
8166,1
8167,0
8168,0
8169,0
8170,1
8171,0
8172,2
8173,0
8174,1
8175,0
8176,0
8177,1
8178,0
8179,0
8180,0
8181,2
8182,2
8183,1
8184,0
8185,2
8186,0
8187,2
8188,0
8189,1
8190,0
8191,0
8192,1
8193,2
8194,1
8195,0
8196,2
8197,0
8198,0
8199,0
8200,1
8201,0
8202,2
8203,1
8204,1
8205,2
8206,0
8207,0
8208,0
8209,1
8210,1
8211,1
8212,0
8213,1
8214,1
8215,0
8216,1
8217,1
8218,0
8219,1
8220,0
8221,0
8222,0
8223,0
8224,2
8225,1
8226,2
8227,1
8228,0
8229,1
8230,0
8231,1
8232,1
8233,0
8234,1
8235,1
8236,2
8237,0
8238,0
8239,0
8240,2
8241,0
8242,0
8243,0
8244,0
8245,1
8246,1
8247,0
8248,0
8249,2
8250,1
8251,0
8252,1
8253,2
8254,0
8255,2
8256,2
8257,0
8258,0
8259,0
8260,1
8261,0
8262,1
8263,1
8264,1
8265,0
8266,2
8267,2
8268,0
8269,1
8270,2
8271,1
8272,2
8273,0
8274,1
8275,0
8276,0
8277,0
8278,1
8279,1
8280,0
8281,0
8282,0
8283,0
8284,0
8285,0
8286,0
8287,1
8288,0
8289,2
8290,0
8291,0
8292,2
8293,0
8294,0
8295,1
8296,2
8297,1
8298,0
8299,0
8300,0
8301,2
8302,0
8303,1
8304,0
8305,0
8306,1
8307,0
8308,1
8309,0
8310,1
8311,0
8312,2
8313,0
8314,0
8315,0
8316,0
8317,1
8318,2
8319,0
8320,1
8321,1
8322,1
8323,1
8324,0
8325,1
8326,1
8327,2
8328,1
8329,1
8330,0
8331,0
8332,1
8333,0
8334,1
8335,1
8336,1
8337,1
8338,0
8339,0
8340,1
8341,0
8342,0
8343,0
8344,0
8345,2
8346,0
8347,0
8348,0
8349,2
8350,0
8351,0
8352,1
8353,0
8354,1
8355,1
8356,0
8357,0
8358,1
8359,0
8360,1
8361,1
8362,1
8363,1
8364,0
8365,0
8366,0
8367,0
8368,1
8369,2
8370,1
8371,1
8372,1
8373,1
8374,1
8375,0
8376,1
8377,1
8378,0
8379,0
8380,1
8381,0
8382,0
8383,2
8384,0
8385,1
8386,0
8387,1
8388,0
8389,2
8390,0
8391,0
8392,1
8393,0
8394,0
8395,1
8396,1
8397,1
8398,1
8399,1
8400,1
8401,1
8402,0
8403,1
8404,1
8405,1
8406,0
8407,0
8408,0
8409,0
8410,1
8411,0
8412,2
8413,2
8414,1
8415,0
8416,2
8417,0
8418,0
8419,0
8420,2
8421,1
8422,1
8423,0
8424,0
8425,0
8426,0
8427,0
8428,2
8429,0
8430,2
8431,0
8432,2
8433,0
8434,0
8435,0
8436,2
8437,2
8438,1
8439,2
8440,0
8441,0
8442,0
8443,0
8444,1
8445,0
8446,1
8447,2
8448,0
8449,0
8450,0
8451,1
8452,2
8453,1
8454,1
8455,2
8456,2
8457,2
8458,1
8459,1
8460,1
8461,0
8462,1
8463,0
8464,1
8465,0
8466,0
8467,0
8468,1
8469,2
8470,0
8471,0
8472,0
8473,1
8474,0
8475,1
8476,1
8477,0
8478,0
8479,2
8480,1
8481,0
8482,2
8483,1
8484,2
8485,1
8486,1
8487,0
8488,0
8489,0
8490,1
8491,0
8492,2
8493,0
8494,0
8495,1
8496,0
8497,0
8498,1
8499,0
8500,0
8501,1
8502,2
8503,0
8504,1
8505,0
8506,0
8507,1
8508,0
8509,0
8510,2
8511,2
8512,0
8513,0
8514,0
8515,0
8516,1
8517,1
8518,1
8519,0
8520,0
8521,1
8522,1
8523,0
8524,0
8525,1
8526,1
8527,2
8528,2
8529,2
8530,0
8531,1
8532,2
8533,0
8534,1
8535,1
8536,0
8537,1
8538,0
8539,2
8540,0
8541,1
8542,0
8543,1
8544,0
8545,2
8546,0
8547,1
8548,0
8549,1
8550,1
8551,0
8552,1
8553,0
8554,0
8555,1
8556,2
8557,0
8558,0
8559,0
8560,1
8561,0
8562,0
8563,0
8564,0
8565,0
8566,0
8567,1
8568,0
8569,1
8570,0
8571,0
8572,1
8573,1
8574,1
8575,0
8576,0
8577,0
8578,0
8579,0
8580,1
8581,1
8582,1
8583,2
8584,1
8585,1
8586,0
8587,0
8588,1
8589,0
8590,0
8591,0
8592,2
8593,0
8594,1
8595,0
8596,1
8597,0
8598,1
8599,0
8600,1
8601,2
8602,0
8603,0
8604,0
8605,1
8606,0
8607,0
8608,0
8609,0
8610,1
8611,0
8612,0
8613,0
8614,0
8615,0
8616,0
8617,0
8618,0
8619,0
8620,0
8621,1
8622,2
8623,0
8624,0
8625,2
8626,0
8627,0
8628,0
8629,2
8630,0
8631,0
8632,0
8633,0
8634,0
8635,1
8636,1
8637,0
8638,0
8639,0
8640,1
8641,1
8642,1
8643,1
8644,0
8645,1
8646,1
8647,2
8648,2
8649,0
8650,0
8651,0
8652,1
8653,1
8654,0
8655,0
8656,0
8657,0
8658,1
8659,0
8660,2
8661,1
8662,2
8663,0
8664,1
8665,2
8666,0
8667,1
8668,0
8669,1
8670,1
8671,0
8672,0
8673,2
8674,0
8675,0
8676,1
8677,1
8678,0
8679,1
8680,0
8681,2
8682,1
8683,1
8684,0
8685,1
8686,0
8687,1
8688,2
8689,0
8690,0
8691,1
8692,0
8693,1
8694,1
8695,0
8696,1
8697,0
8698,1
8699,2
8700,1
8701,0
8702,2
8703,1
8704,0
8705,0
8706,0
8707,2
8708,0
8709,2
8710,0
8711,1
8712,1
8713,0
8714,0
8715,0
8716,0
8717,0
8718,1
8719,1
8720,1
8721,1
8722,1
8723,0
8724,1
8725,0
8726,1
8727,0
8728,0
8729,0
8730,2
8731,1
8732,2
8733,0
8734,0
8735,0
8736,1
8737,0
8738,0
8739,0
8740,0
8741,1
8742,0
8743,0
8744,0
8745,0
8746,0
8747,0
8748,1
8749,1
8750,2
8751,0
8752,1
8753,0
8754,1
8755,1
8756,0
8757,0
8758,1
8759,0
8760,0
8761,1
8762,0
8763,2
8764,1
8765,0
8766,1
8767,0
8768,0
8769,0
8770,0
8771,1
8772,0
8773,1
8774,1
8775,1
8776,0
8777,0
8778,1
8779,1
8780,2
8781,0
8782,0
8783,2
8784,0
8785,0
8786,2
8787,0
8788,0
8789,1
8790,0
8791,0
8792,2
8793,0
8794,2
8795,2
8796,0
8797,0
8798,1
8799,0
8800,1
8801,1
8802,0
8803,0
8804,1
8805,0
8806,0
8807,1
8808,0
8809,2
8810,1
8811,0
8812,0
8813,0
8814,0
8815,0
8816,0
8817,0
8818,1
8819,2
8820,1
8821,1
8822,2
8823,0
8824,1
8825,0
8826,1
8827,0
8828,0
8829,0
8830,0
8831,1
8832,1
8833,1
8834,0
8835,1
8836,1
8837,1
8838,0
8839,1
8840,0
8841,0
8842,1
8843,0
8844,1
8845,0
8846,2
8847,1
8848,1
8849,2
8850,0
8851,2
8852,1
8853,2
8854,0
8855,0
8856,2
8857,1
8858,0
8859,1
8860,0
8861,0
8862,0
8863,1
8864,2
8865,0
8866,2
8867,0
8868,0
8869,0
8870,1
8871,1
8872,0
8873,2
8874,1
8875,0
8876,1
8877,0
8878,2
8879,1
8880,1
8881,0
8882,1
8883,2
8884,1
8885,1
8886,0
8887,1
8888,1
8889,0
8890,2
8891,1
8892,1
8893,1
8894,0
8895,0
8896,1
8897,1
8898,0
8899,1
8900,2
8901,1
8902,2
8903,0
8904,0
8905,0
8906,1
8907,0
8908,2
8909,0
8910,2
8911,0
8912,1
8913,0
8914,1
8915,2
8916,0
8917,0
8918,2
8919,0
8920,1
8921,0
8922,1
8923,0
8924,0
8925,0
8926,0
8927,2
8928,0
8929,1
8930,0
8931,0
8932,0
8933,0
8934,0
8935,2
8936,2
8937,2
8938,2
8939,1
8940,0
8941,1
8942,0
8943,0
8944,1
8945,1
8946,0
8947,0
8948,0
8949,1
8950,2
8951,2
8952,1
8953,0
8954,1
8955,1
8956,0
8957,0
8958,0
8959,2
8960,2
8961,1
8962,2
8963,0
8964,0
8965,2
8966,2
8967,1
8968,0
8969,0
8970,0
8971,2
8972,1
8973,2
8974,0
8975,1
8976,0
8977,1
8978,0
8979,2
8980,2
8981,1
8982,0
8983,2
8984,1
8985,0
8986,0
8987,0
8988,0
8989,1
8990,0
8991,0
8992,0
8993,1
8994,0
8995,1
8996,1
8997,0
8998,1
8999,2
9000,0
9001,1
9002,1
9003,2
9004,1
9005,0
9006,0
9007,1
9008,1
9009,1
9010,1
9011,2
9012,1
9013,2
9014,0
9015,0
9016,0
9017,1
9018,1
9019,0
9020,0
9021,0
9022,1
9023,1
9024,0
9025,0
9026,0
9027,2
9028,0
9029,0
9030,2
9031,2
9032,0
9033,2
9034,0
9035,0
9036,0
9037,1
9038,0
9039,1
9040,1
9041,1
9042,1
9043,0
9044,0
9045,1
9046,1
9047,0
9048,1
9049,0
9050,0
9051,0
9052,0
9053,1
9054,0
9055,1
9056,0
9057,0
9058,1
9059,0
9060,0
9061,0
9062,0
9063,1
9064,0
9065,0
9066,0
9067,1
9068,0
9069,1
9070,1
9071,1
9072,0
9073,0
9074,0
9075,0
9076,0
9077,2
9078,2
9079,1
9080,1
9081,0
9082,1
9083,0
9084,2
9085,0
9086,0
9087,0
9088,2
9089,2
9090,2
9091,1
9092,1
9093,0
9094,1
9095,1
9096,0
9097,1
9098,1
9099,0
9100,0
9101,0
9102,1
9103,2
9104,0
9105,1
9106,0
9107,0
9108,0
9109,0
9110,0
9111,1
9112,1
9113,1
9114,0
9115,1
9116,0
9117,0
9118,0
9119,1
9120,1
9121,1
9122,0
9123,1
9124,1
9125,0
9126,0
9127,0
9128,1
9129,0
9130,1
9131,1
9132,0
9133,1
9134,1
9135,1
9136,0
9137,0
9138,2
9139,1
9140,0
9141,0
9142,1
9143,2
9144,0
9145,0
9146,1
9147,0
9148,1
9149,2
9150,0
9151,0
9152,0
9153,2
9154,0
9155,0
9156,0
9157,0
9158,1
9159,1
9160,2
9161,1
9162,0
9163,0
9164,1
9165,1
9166,0
9167,0
9168,0
9169,1
9170,1
9171,1
9172,0
9173,1
9174,0
9175,0
9176,2
9177,1
9178,0
9179,0
9180,1
9181,1
9182,0
9183,0
9184,0
9185,1
9186,0
9187,2
9188,2
9189,1
9190,1
9191,0
9192,1
9193,1
9194,2
9195,0
9196,0
9197,1
9198,1
9199,1
9200,0
9201,0
9202,0
9203,1
9204,0
9205,1
9206,0
9207,0
9208,1
9209,1
9210,0
9211,1
9212,1
9213,2
9214,0
9215,2
9216,0
9217,1
9218,0
9219,0
9220,1
9221,2
9222,0
9223,0
9224,1
9225,0
9226,2
9227,0
9228,0
9229,0
9230,0
9231,0
9232,0
9233,0
9234,0
9235,1
9236,0
9237,1
9238,0
9239,1
9240,0
9241,0
9242,2
9243,0
9244,1
9245,1
9246,1
9247,2
9248,2
9249,0
9250,0
9251,1
9252,0
9253,0
9254,0
9255,0
9256,0
9257,0
9258,1
9259,0
9260,1
9261,0
9262,0
9263,2
9264,2
9265,1
9266,0
9267,1
9268,0
9269,2
9270,0
9271,1
9272,0
9273,1
9274,0
9275,0
9276,0
9277,1
9278,0
9279,0
9280,0
9281,2
9282,0
9283,0
9284,0
9285,1
9286,0
9287,1
9288,0
9289,0
9290,1
9291,1
9292,0
9293,1
9294,0
9295,0
9296,0
9297,1
9298,2
9299,0
9300,1
9301,0
9302,1
9303,0
9304,1
9305,0
9306,1
9307,2
9308,1
9309,0
9310,1
9311,1
9312,1
9313,1
9314,1
9315,0
9316,1
9317,1
9318,0
9319,0
9320,0
9321,0
9322,0
9323,1
9324,1
9325,0
9326,1
9327,1
9328,0
9329,2
9330,0
9331,2
9332,0
9333,1
9334,2
9335,0
9336,2
9337,0
9338,0
9339,1
9340,0
9341,0
9342,0
9343,2
9344,0
9345,1
9346,0
9347,0
9348,1
9349,0
9350,0
9351,1
9352,0
9353,0
9354,0
9355,0
9356,0
9357,2
9358,0
9359,0
9360,2
9361,0
9362,0
9363,2
9364,0
9365,1
9366,1
9367,1
9368,0
9369,1
9370,2
9371,2
9372,2
9373,2
9374,0
9375,1
9376,0
9377,1
9378,2
9379,2
9380,1
9381,0
9382,0
9383,0
9384,0
9385,0
9386,2
9387,0
9388,0
9389,0
9390,2
9391,1
9392,0
9393,1
9394,0
9395,0
9396,0
9397,1
9398,2
9399,1
9400,0
9401,0
9402,0
9403,1
9404,0
9405,0
9406,0
9407,0
9408,0
9409,0
9410,1
9411,0
9412,1
9413,0
9414,0
9415,0
9416,0
9417,0
9418,1
9419,0
9420,0
9421,2
9422,0
9423,0
9424,0
9425,1
9426,0
9427,0
9428,0
9429,1
9430,0
9431,1
9432,1
9433,0
9434,2
9435,1
9436,1
9437,0
9438,1
9439,2
9440,0
9441,1
9442,0
9443,0
9444,0
9445,0
9446,0
9447,1
9448,1
9449,0
9450,0
9451,0
9452,0
9453,1
9454,2
9455,0
9456,0
9457,1
9458,0
9459,0
9460,0
9461,0
9462,1
9463,0
9464,1
9465,0
9466,0
9467,2
9468,0
9469,0
9470,1
9471,2
9472,0
9473,0
9474,0
9475,1
9476,0
9477,0
9478,1
9479,1
9480,0
9481,0
9482,0
9483,0
9484,0
9485,0
9486,1
9487,0
9488,1
9489,1
9490,1
9491,2
9492,1
9493,1
9494,2
9495,0
9496,0
9497,0
9498,1
9499,0
9500,0
9501,1
9502,1
9503,0
9504,0
9505,0
9506,0
9507,1
9508,0
9509,1
9510,0
9511,0
9512,1
9513,0
9514,0
9515,0
9516,0
9517,1
9518,0
9519,0
9520,0
9521,1
9522,0
9523,0
9524,0
9525,2
9526,0
9527,0
9528,0
9529,0
9530,0
9531,1
9532,0
9533,1
9534,1
9535,1
9536,0
9537,1
9538,0
9539,0
9540,1
9541,0
9542,0
9543,1
9544,0
9545,1
9546,0
9547,0
9548,1
9549,1
9550,0
9551,1
9552,0
9553,0
9554,0
9555,2
9556,0
9557,0
9558,1
9559,0
9560,1
9561,0
9562,1
9563,2
9564,0
9565,0
9566,0
9567,1
9568,0
9569,2
9570,1
9571,2
9572,1
9573,2
9574,1
9575,1
9576,0
9577,1
9578,2
9579,0
9580,2
9581,1
9582,1
9583,0
9584,1
9585,0
9586,2
9587,0
9588,1
9589,0
9590,1
9591,0
9592,1
9593,2
9594,1
9595,1
9596,0
9597,2
9598,0
9599,0
9600,2
9601,2
9602,2
9603,0
9604,1
9605,0
9606,0
9607,0
9608,2
9609,1
9610,1
9611,0
9612,1
9613,0
9614,2
9615,0
9616,0
9617,1
9618,2
9619,1
9620,2
9621,0
9622,1
9623,1
9624,1
9625,0
9626,1
9627,0
9628,0
9629,1
9630,0
9631,1
9632,0
9633,0
9634,0
9635,0
9636,0
9637,1
9638,2
9639,0
9640,0
9641,0
9642,1
9643,0
9644,0
9645,1
9646,0
9647,1
9648,0
9649,1
9650,1
9651,1
9652,2
9653,1
9654,1
9655,0
9656,1
9657,0
9658,2
9659,0
9660,1
9661,1
9662,2
9663,2
9664,0
9665,1
9666,0
9667,2
9668,0
9669,0
9670,0
9671,0
9672,0
9673,0
9674,1
9675,2
9676,0
9677,0
9678,1
9679,0
9680,0
9681,1
9682,1
9683,1
9684,1
9685,0
9686,0
9687,0
9688,0
9689,0
9690,0
9691,1
9692,1
9693,0
9694,0
9695,0
9696,0
9697,1
9698,0
9699,1
9700,2
9701,1
9702,0
9703,0
9704,2
9705,2
9706,0
9707,0
9708,1
9709,0
9710,0
9711,0
9712,0
9713,1
9714,1
9715,0
9716,0
9717,0
9718,1
9719,1
9720,1
9721,0
9722,0
9723,2
9724,1
9725,1
9726,1
9727,0
9728,2
9729,0
9730,1
9731,0
9732,1
9733,0
9734,2
9735,1
9736,0
9737,0
9738,0
9739,0
9740,0
9741,0
9742,1
9743,0
9744,1
9745,0
9746,1
9747,0
9748,0
9749,0
9750,1
9751,0
9752,1
9753,0
9754,1
9755,0
9756,1
9757,1
9758,1
9759,1
9760,0
9761,2
9762,2
9763,1
9764,0
9765,0
9766,0
9767,1
9768,1
9769,0
9770,0
9771,0
9772,2
9773,2
9774,0
9775,0
9776,1
9777,0
9778,1
9779,0
9780,0
9781,0
9782,1
9783,0
9784,0
9785,0
9786,1
9787,1
9788,0
9789,2
9790,0
9791,1
9792,0
9793,1
9794,2
9795,1
9796,1
9797,2
9798,1
9799,0
9800,1
9801,0
9802,0
9803,0
9804,1
9805,0
9806,0
9807,0
9808,1
9809,0
9810,0
9811,1
9812,1
9813,1
9814,1
9815,1
9816,1
9817,1
9818,0
9819,1
9820,1
9821,1
9822,0
9823,1
9824,0
9825,0
9826,2
9827,0
9828,0
9829,0
9830,0
9831,0
9832,2
9833,2
9834,1
9835,0
9836,1
9837,0
9838,2
9839,1
9840,2
9841,1
9842,0
9843,0
9844,2
9845,0
9846,0
9847,0
9848,0
9849,0
9850,0
9851,1
9852,0
9853,0
9854,1
9855,1
9856,1
9857,0
9858,1
9859,1
9860,0
9861,2
9862,2
9863,1
9864,0
9865,2
9866,1
9867,0
9868,0
9869,0
9870,1
9871,2
9872,0
9873,1
9874,0
9875,1
9876,0
9877,1
9878,0
9879,1
9880,0
9881,1
9882,0
9883,1
9884,0
9885,2
9886,2
9887,1
9888,1
9889,0
9890,0
9891,0
9892,0
9893,1
9894,0
9895,1
9896,0
9897,0
9898,2
9899,0
9900,0
9901,0
9902,2
9903,0
9904,2
9905,1
9906,0
9907,1
9908,1
9909,0
9910,0
9911,0
9912,1
9913,0
9914,0
9915,2
9916,2
9917,0
9918,1
9919,0
9920,1
9921,1
9922,1
9923,1
9924,0
9925,0
9926,0
9927,0
9928,0
9929,0
9930,0
9931,0
9932,0
9933,0
9934,1
9935,0
9936,0
9937,1
9938,0
9939,2
9940,2
9941,0
9942,0
9943,0
9944,2
9945,1
9946,1
9947,0
9948,0
9949,1
9950,1
9951,1
9952,1
9953,2
9954,0
9955,0
9956,0
9957,0
9958,1
9959,2
9960,1
9961,0
9962,0
9963,0
9964,1
9965,2
9966,2
9967,0
9968,1
9969,1
9970,0
9971,2
9972,2
9973,0
9974,2
9975,0
9976,0
9977,1
9978,0
9979,1
9980,1
9981,0
9982,0
9983,1
9984,2
9985,1
9986,1
9987,2
9988,0
9989,1
9990,1
9991,2
9992,0
9993,1
9994,2
9995,0
9996,1
9997,0
9998,0
9999,1
10000,1
10001,1
10002,1
10003,0
10004,2
10005,0
10006,0
10007,0
10008,0
10009,1
10010,1
10011,1
10012,0
10013,1
10014,0
10015,1
10016,0
10017,0
10018,0
10019,1
10020,0
10021,0
10022,0
10023,0
10024,0
10025,0
10026,0
10027,1
10028,1
10029,1
10030,0
10031,1
10032,1
10033,1
10034,0
10035,0
10036,0
10037,0
10038,0
10039,2
10040,1
10041,0
10042,1
10043,0
10044,1
10045,2
10046,0
10047,0
10048,0
10049,0
10050,0
10051,0
10052,0
10053,0
10054,0
10055,1
10056,0
10057,0
10058,1
10059,0
10060,0
10061,2
10062,1
10063,1
10064,0
10065,0
10066,0
10067,1
10068,1
10069,1
10070,1
10071,2
10072,0
10073,2
10074,0
10075,2
10076,0
10077,1
10078,0
10079,0
10080,1
10081,0
10082,1
10083,0
10084,0
10085,0
10086,1
10087,2
10088,2
10089,1
10090,0
10091,1
10092,2
10093,1
10094,0
10095,0
10096,1
10097,0
10098,0
10099,1
10100,1
10101,0
10102,0
10103,1
10104,0
10105,1
10106,2
10107,2
10108,0
10109,1
10110,2
10111,0
10112,0
10113,0
10114,1
10115,1
10116,1
10117,0
10118,2
10119,2
10120,1
10121,2
10122,0
10123,0
10124,2
10125,2
10126,0
10127,0
10128,1
10129,0
10130,2
10131,1
10132,1
10133,1
10134,0
10135,1
10136,2
10137,2
10138,1
10139,0
10140,1
10141,1
10142,1
10143,0
10144,1
10145,0
10146,1
10147,1
10148,0
10149,0
10150,0
10151,0
10152,1
10153,1
10154,0
10155,0
10156,1
10157,1
10158,1
10159,0
10160,1
10161,1
10162,2
10163,1
10164,1
10165,1
10166,0
10167,1
10168,0
10169,0
10170,1
10171,2
10172,0
10173,1
10174,0
10175,0
10176,2
10177,2
10178,0
10179,1
10180,1
10181,1
10182,1
10183,1
10184,1
10185,1
10186,2
10187,0
10188,0
10189,0
10190,0
10191,1
10192,1
10193,0
10194,0
10195,1
10196,0
10197,1
10198,0
10199,1
10200,2
10201,0
10202,0
10203,0
10204,0
10205,0
10206,0
10207,1
10208,0
10209,0
10210,2
10211,2
10212,0
10213,1
10214,0
10215,0
10216,0
10217,2
10218,0
10219,1
10220,0
10221,1
10222,0
10223,1
10224,0
10225,0
10226,0
10227,1
10228,0
10229,2
10230,1
10231,1
10232,0
10233,1
10234,0
10235,2
10236,2
10237,2
10238,0
10239,2
10240,1
10241,0
10242,0
10243,1
10244,0
10245,0
10246,0
10247,1
10248,0
10249,0
10250,0
10251,1
10252,0
10253,2
10254,0
10255,0
10256,0
10257,1
10258,1
10259,0
10260,1
10261,1
10262,1
10263,0
10264,0
10265,1
10266,2
10267,1
10268,0
10269,0
10270,1
10271,1
10272,1
10273,0
10274,0
10275,0
10276,0
10277,1
10278,0
10279,0
10280,1
10281,1
10282,1
10283,1
10284,1
10285,0
10286,1
10287,1
10288,1
10289,0
10290,1
10291,0
10292,0
10293,1
10294,0
10295,1
10296,0
10297,2
10298,0
10299,1
10300,1
10301,1
10302,0
10303,0
10304,0
10305,1
10306,1
10307,0
10308,2
10309,0
10310,0
10311,1
10312,1
10313,1
10314,1
10315,1
10316,1
10317,1
10318,1
10319,1
10320,0
10321,2
10322,0
10323,0
10324,0
10325,0
10326,0
10327,2
10328,2
10329,1
10330,0
10331,0
10332,1
10333,1
10334,0
10335,0
10336,2
10337,1
10338,0
10339,2
10340,2
10341,1
10342,0
10343,0
10344,1
10345,1
10346,0
10347,0
10348,1
10349,2
10350,1
10351,0
10352,0
10353,0
10354,1
10355,0
10356,1
10357,1
10358,0
10359,0
10360,0
10361,0
10362,1
10363,2
10364,0
10365,1
10366,0
10367,1
10368,1
10369,1
10370,1
10371,1
10372,1
10373,0
10374,0
10375,1
10376,1
10377,0
10378,1
10379,0
10380,1
10381,0
10382,0
10383,2
10384,1
10385,2
10386,1
10387,0
10388,1
10389,0
10390,1
10391,0
10392,2
10393,1
10394,2
10395,2
10396,0
10397,2
10398,0
10399,1
10400,2
10401,1
10402,0
10403,0
10404,0
10405,0
10406,0
10407,1
10408,0
10409,1
10410,0
10411,0
10412,0
10413,0
10414,0
10415,1
10416,0
10417,0
10418,0
10419,0
10420,0
10421,0
10422,0
10423,1
10424,2
10425,1
10426,0
10427,0
10428,1
10429,0
10430,0
10431,1
10432,1
10433,0
10434,0
10435,0
10436,1
10437,0
10438,0
10439,0
10440,1
10441,0
10442,0
10443,1
10444,2
10445,2
10446,0
10447,0
10448,0
10449,0
10450,0
10451,0
10452,1
10453,2
10454,0
10455,0
10456,1
10457,2
10458,1
10459,1
10460,1
10461,0
10462,2
10463,0
10464,2
10465,1
10466,0
10467,1
10468,0
10469,0
10470,1
10471,0
10472,0
10473,1
10474,1
10475,0
10476,0
10477,2
10478,0
10479,0
10480,0
10481,0
10482,1
10483,1
10484,0
10485,0
10486,0
10487,0
10488,1
10489,1
10490,0
10491,1
10492,1
10493,0
10494,0
10495,1
10496,1
10497,1
10498,0
10499,2
10500,0
10501,1
10502,0
10503,0
10504,0
10505,1
10506,2
10507,0
10508,2
10509,1
10510,0
10511,0
10512,0
10513,1
10514,0
10515,0
10516,1
10517,0
10518,1
10519,1
10520,0
10521,0
10522,0
10523,2
10524,0
10525,0
10526,0
10527,1
10528,2
10529,0
10530,0
10531,1
10532,0
10533,0
10534,0
10535,0
10536,1
10537,0
10538,0
10539,1
10540,0
10541,0
10542,0
10543,0
10544,1
10545,2
10546,2
10547,1
10548,1
10549,1
10550,2
10551,0
10552,1
10553,0
10554,1
10555,1
10556,1
10557,0
10558,1
10559,0
10560,2
10561,0
10562,1
10563,2
10564,1
10565,1
10566,1
10567,2
10568,0
10569,1
10570,0
10571,2
10572,1
10573,1
10574,0
10575,1
10576,0
10577,1
10578,0
10579,1
10580,0
10581,1
10582,2
10583,1
10584,1
10585,0
10586,0
10587,0
10588,0
10589,0
10590,0
10591,0
10592,1
10593,0
10594,2
10595,1
10596,1
10597,1
10598,2
10599,0
10600,2
10601,2
10602,1
10603,1
10604,0
10605,0
10606,1
10607,1
10608,0
10609,2
10610,1
10611,0
10612,2
10613,0
10614,0
10615,0
10616,2
10617,1
10618,1
10619,2
10620,0
10621,0
10622,1
10623,0
10624,1
10625,1
10626,0
10627,1
10628,2
10629,0
10630,0
10631,2
10632,0
10633,1
10634,0
10635,0
10636,1
10637,2
10638,1
10639,1
10640,0
10641,0
10642,2
10643,0
10644,2
10645,0
10646,1
10647,2
10648,1
10649,1
10650,1
10651,1
10652,0
10653,0
10654,1
10655,1
10656,0
10657,2
10658,2
10659,1
10660,0
10661,0
10662,1
10663,0
10664,0
10665,0
10666,0
10667,1
10668,0
10669,2
10670,0
10671,2
10672,1
10673,1
10674,0
10675,1
10676,0
10677,0
10678,0
10679,0
10680,0
10681,2
10682,0
10683,0
10684,0
10685,0
10686,0
10687,2
10688,0
10689,1
10690,0
10691,0
10692,0
10693,1
10694,2
10695,1
10696,0
10697,0
10698,0
10699,1
10700,1
10701,1
10702,0
10703,2
10704,0
10705,0
10706,2
10707,1
10708,0
10709,0
10710,0
10711,1
10712,0
10713,2
10714,0
10715,1
10716,2
10717,1
10718,0
10719,1
10720,1
10721,2
10722,0
10723,0
10724,0
10725,0
10726,0
10727,0
10728,2
10729,1
10730,0
10731,1
10732,0
10733,2
10734,1
10735,2
10736,0
10737,0
10738,2
10739,0
10740,1
10741,1
10742,0
10743,0
10744,1
10745,1
10746,2
10747,0
10748,0
10749,2
10750,2
10751,1
10752,2
10753,1
